"area_code","area","source_code","source","indicator_code","indicator","year_code","year","unit","value","flag"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1991,"1991","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1992,"1992","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1993,"1993","%",0.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1994,"1994","%",0.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1995,"1995","%",0.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1996,"1996","%",0.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1997,"1997","%",0.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1998,"1998","%",0.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1999,"1999","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2000,"2000","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2001,"2001","%",0.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2002,"2002","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2003,"2003","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2004,"2004","%",0.2,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2005,"2005","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2006,"2006","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2007,"2007","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2008,"2008","%",0.3,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2009,"2009","%",0.2,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2010,"2010","%",0.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2011,"2011","%",0.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2012,"2012","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2013,"2013","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",2014,"2014","%",0.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1983,"1983","%",2.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1984,"1984","%",2.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1985,"1985","%",2.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1986,"1986","%",2.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1987,"1987","%",2.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1988,"1988","%",2.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1989,"1989","%",2.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1990,"1990","%",2.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1991,"1991","%",2.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1992,"1992","%",2.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1993,"1993","%",2.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1994,"1994","%",2.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1995,"1995","%",2.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1996,"1996","%",2.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1997,"1997","%",2.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1998,"1998","%",1.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",1999,"1999","%",1.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2000,"2000","%",1.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2001,"2001","%",1.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2002,"2002","%",1.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2003,"2003","%",1.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2004,"2004","%",1.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2005,"2005","%",1.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2006,"2006","%",1.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2007,"2007","%",1.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2008,"2008","%",0.9,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2009,"2009","%",0.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2010,"2010","%",0.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2011,"2011","%",0.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2012,"2012","%",0.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2013,"2013","%",1.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21080,"Wage employment distribution, agriculture, male",2014,"2014","%",1.2,"XI"
104,"Ireland",3023,"Labour force survey",21063,"Employment distribution, agriculture",1983,"1983","%",16.8,"XI"
104,"Ireland",3023,"Labour force survey",21063,"Employment distribution, agriculture",1984,"1984","%",16.5,"XI"
104,"Ireland",3023,"Labour force survey",21063,"Employment distribution, agriculture",1985,"1985","%",15.6,"XI"
104,"Ireland",3023,"Labour force survey",21063,"Employment distribution, agriculture",1986,"1986","%",15.5,"XI"
104,"Ireland",3023,"Labour force survey",21063,"Employment distribution, agriculture",1987,"1987","%",15.1,"XI"
104,"Ireland",3023,"Labour force survey",21063,"Employment distribution, agriculture",1988,"1988","%",15.2,"XI"
104,"Ireland",3023,"Labour force survey",21063,"Employment distribution, agriculture",1989,"1989","%",15,"XI"
104,"Ireland",3023,"Labour force survey",21063,"Employment distribution, agriculture",1990,"1990","%",14.9,"XI"
104,"Ireland",3023,"Labour force survey",21063,"Employment distribution, agriculture",1991,"1991","%",13.7,"XI"
104,"Ireland",3023,"Labour force survey",21063,"Employment distribution, agriculture",2008,"2008","%",5.8,"XI"
104,"Ireland",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1983,"1983","%",1.9,"XI"
104,"Ireland",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1984,"1984","%",1.7,"XI"
104,"Ireland",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1985,"1985","%",1.7,"XI"
104,"Ireland",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1986,"1986","%",1.3,"XI"
104,"Ireland",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1987,"1987","%",1.1,"XI"
104,"Ireland",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1988,"1988","%",1.1,"XI"
104,"Ireland",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1989,"1989","%",1.1,"XI"
104,"Ireland",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1990,"1990","%",1.2,"XI"
104,"Ireland",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1991,"1991","%",1.1,"XI"
104,"Ireland",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2008,"2008","%",0.7,"XI"
104,"Ireland",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1983,"1983","%",14.9,"XI"
104,"Ireland",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1984,"1984","%",14.8,"XI"
104,"Ireland",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1985,"1985","%",13.9,"XI"
104,"Ireland",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1986,"1986","%",14.2,"XI"
104,"Ireland",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1987,"1987","%",14,"XI"
104,"Ireland",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1988,"1988","%",14.1,"XI"
104,"Ireland",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1989,"1989","%",13.9,"XI"
104,"Ireland",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1990,"1990","%",13.6,"XI"
104,"Ireland",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1991,"1991","%",12.6,"XI"
104,"Ireland",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2008,"2008","%",5.1,"XI"
104,"Ireland",3023,"Labour force survey",21066,"Employment in agriculture",1983,"1983","1000 persons",189.4,"XI"
104,"Ireland",3023,"Labour force survey",21066,"Employment in agriculture",1984,"1984","1000 persons",182.2,"XI"
104,"Ireland",3023,"Labour force survey",21066,"Employment in agriculture",1985,"1985","1000 persons",167.9,"XI"
104,"Ireland",3023,"Labour force survey",21066,"Employment in agriculture",1986,"1986","1000 persons",167.5,"XI"
104,"Ireland",3023,"Labour force survey",21066,"Employment in agriculture",1987,"1987","1000 persons",164,"XI"
104,"Ireland",3023,"Labour force survey",21066,"Employment in agriculture",1988,"1988","1000 persons",165.7,"XI"
104,"Ireland",3023,"Labour force survey",21066,"Employment in agriculture",1989,"1989","1000 persons",163.2,"XI"
104,"Ireland",3023,"Labour force survey",21066,"Employment in agriculture",1990,"1990","1000 persons",167.4,"XI"
104,"Ireland",3023,"Labour force survey",21066,"Employment in agriculture",1991,"1991","1000 persons",154.2,"XI"
104,"Ireland",3023,"Labour force survey",21066,"Employment in agriculture",2008,"2008","1000 persons",121.3,"XI"
104,"Ireland",3023,"Labour force survey",21064,"Employment in agriculture, female",1983,"1983","1000 persons",21.8,"XI"
104,"Ireland",3023,"Labour force survey",21064,"Employment in agriculture, female",1984,"1984","1000 persons",18.8,"XI"
104,"Ireland",3023,"Labour force survey",21064,"Employment in agriculture, female",1985,"1985","1000 persons",17.9,"XI"
104,"Ireland",3023,"Labour force survey",21064,"Employment in agriculture, female",1986,"1986","1000 persons",14.5,"XI"
104,"Ireland",3023,"Labour force survey",21064,"Employment in agriculture, female",1987,"1987","1000 persons",12.3,"XI"
104,"Ireland",3023,"Labour force survey",21064,"Employment in agriculture, female",1988,"1988","1000 persons",11.7,"XI"
104,"Ireland",3023,"Labour force survey",21064,"Employment in agriculture, female",1989,"1989","1000 persons",12.1,"XI"
104,"Ireland",3023,"Labour force survey",21064,"Employment in agriculture, female",1990,"1990","1000 persons",13.7,"XI"
104,"Ireland",3023,"Labour force survey",21064,"Employment in agriculture, female",1991,"1991","1000 persons",12.3,"XI"
104,"Ireland",3023,"Labour force survey",21064,"Employment in agriculture, female",2008,"2008","1000 persons",14.7,"XI"
104,"Ireland",3023,"Labour force survey",21065,"Employment in agriculture, male",1983,"1983","1000 persons",167.6,"XI"
104,"Ireland",3023,"Labour force survey",21065,"Employment in agriculture, male",1984,"1984","1000 persons",163.4,"XI"
104,"Ireland",3023,"Labour force survey",21065,"Employment in agriculture, male",1985,"1985","1000 persons",149.9,"XI"
104,"Ireland",3023,"Labour force survey",21065,"Employment in agriculture, male",1986,"1986","1000 persons",153,"XI"
104,"Ireland",3023,"Labour force survey",21065,"Employment in agriculture, male",1987,"1987","1000 persons",151.8,"XI"
104,"Ireland",3023,"Labour force survey",21065,"Employment in agriculture, male",1988,"1988","1000 persons",154,"XI"
104,"Ireland",3023,"Labour force survey",21065,"Employment in agriculture, male",1989,"1989","1000 persons",151.2,"XI"
104,"Ireland",3023,"Labour force survey",21065,"Employment in agriculture, male",1990,"1990","1000 persons",153.7,"XI"
104,"Ireland",3023,"Labour force survey",21065,"Employment in agriculture, male",1991,"1991","1000 persons",141.9,"XI"
104,"Ireland",3023,"Labour force survey",21065,"Employment in agriculture, male",2008,"2008","1000 persons",106.6,"XI"
104,"Ireland",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2008,"2008","%",1.4,"XI"
104,"Ireland",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2008,"2008","%",0.3,"XI"
104,"Ireland",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2008,"2008","%",1.1,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1969,"1969","1000 persons",298,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1970,"1970","1000 persons",283,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1971,"1971","1000 persons",273,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1972,"1972","1000 persons",267,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1973,"1973","1000 persons",260,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1974,"1974","1000 persons",254,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1975,"1975","1000 persons",233,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1976,"1976","1000 persons",242,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1977,"1977","1000 persons",227,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1978,"1978","1000 persons",230,"XI"
104,"Ireland",3033,"Official estimates",21066,"Employment in agriculture",1979,"1979","1000 persons",222,"XI"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1986,"1986","US$",19071.128906,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1987,"1987","US$",21641.738281,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1988,"1988","US$",21589.103516,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1989,"1989","US$",21054.880859,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1990,"1990","US$",23705.898438,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1991,"1991","US$",23772.476563,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1992,"1992","US$",20477.933594,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1993,"1993","US$",24329.658203,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1994,"1994","US$",23689.765625,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1995,"1995","US$",26063.873047,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1996,"1996","US$",28471.574219,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1997,"1997","US$",30370.931641,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1998,"1998","US$",29543.753906,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",1999,"1999","US$",27434.484375,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2000,"2000","US$",30248.123047,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2001,"2001","US$",27649.914063,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2002,"2002","US$",27579.1875,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2003,"2003","US$",31812.236328,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2004,"2004","US$",32103.519531,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2005,"2005","US$",34877.554688,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2006,"2006","US$",34356.808594,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2007,"2007","US$",29081.113281,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2008,"2008","US$",32062.080078,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2009,"2009","US$",34021.585938,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2010,"2010","US$",30643.279297,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2011,"2011","US$",34147.398438,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2012,"2012","US$",36605.757813,"XIF"
156,"New Zealand",3023,"Labour force survey",21060,"Agriculture value added per worker (constant 2005 US$)",2013,"2013","US$",38505.992188,"XIF"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1986,"1986","%",10.6,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1987,"1987","%",10.3,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1988,"1988","%",10.3,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1989,"1989","%",10.3,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1990,"1990","%",10.6,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1991,"1991","%",10.8,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1992,"1992","%",10.8,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1993,"1993","%",10.5,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1994,"1994","%",10.4,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1995,"1995","%",9.7,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1996,"1996","%",9.4,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1997,"1997","%",8.6,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1998,"1998","%",8.5,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",1999,"1999","%",9.4,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2000,"2000","%",8.7,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2001,"2001","%",9.1,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2002,"2002","%",8.8,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2003,"2003","%",8.2,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2004,"2004","%",7.6,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2005,"2005","%",7.1,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2006,"2006","%",7.1,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2007,"2007","%",7.2,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2008,"2008","%",7,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2009,"2009","%",6.6,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2010,"2010","%",6.8,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2011,"2011","%",6.9,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2012,"2012","%",6.8,"XI"
156,"New Zealand",3023,"Labour force survey",21063,"Employment distribution, agriculture",2013,"2013","%",6.4,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1986,"1986","%",3.2,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1987,"1987","%",3.1,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1988,"1988","%",3.2,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1989,"1989","%",3.2,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1990,"1990","%",3.4,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1991,"1991","%",3.4,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1992,"1992","%",3.3,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1993,"1993","%",3.3,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1994,"1994","%",3.2,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1995,"1995","%",2.9,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1996,"1996","%",2.8,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1997,"1997","%",2.5,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1998,"1998","%",2.6,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1999,"1999","%",3,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2000,"2000","%",2.6,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2001,"2001","%",2.7,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2002,"2002","%",2.6,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2003,"2003","%",2.5,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2004,"2004","%",2.4,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2005,"2005","%",2.3,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2006,"2006","%",2.4,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2007,"2007","%",2.3,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2008,"2008","%",2.3,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2009,"2009","%",2,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2010,"2010","%",2,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2011,"2011","%",2.2,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2012,"2012","%",2.1,"XI"
156,"New Zealand",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2013,"2013","%",2,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1986,"1986","%",7.5,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1987,"1987","%",7.2,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1988,"1988","%",7.2,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1989,"1989","%",7.1,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1990,"1990","%",7.2,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1991,"1991","%",7.4,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1992,"1992","%",7.5,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1993,"1993","%",7.2,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1994,"1994","%",7.2,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1995,"1995","%",6.8,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1996,"1996","%",6.6,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1997,"1997","%",6.1,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1998,"1998","%",5.9,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1999,"1999","%",6.4,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2000,"2000","%",6,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2001,"2001","%",6.4,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2002,"2002","%",6.2,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2003,"2003","%",5.7,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2004,"2004","%",5.2,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2005,"2005","%",4.8,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2006,"2006","%",4.8,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2007,"2007","%",4.9,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2008,"2008","%",4.7,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2009,"2009","%",4.6,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2010,"2010","%",4.8,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2011,"2011","%",4.7,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2012,"2012","%",4.7,"XI"
156,"New Zealand",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2013,"2013","%",4.4,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1986,"1986","1000 persons",164.2,"XI"
